06:05:44	fin-oom-worker-1 842.7MiB / 1.5GiB 0.47%|fin-oom-api-1 923.2MiB / 7.749GiB 0.20%|
06:05:46	fin-oom-worker-1 842.7MiB / 1.5GiB 0.82%|fin-oom-api-1 922.9MiB / 7.749GiB 16.34%|
06:05:48	fin-oom-worker-1 842.7MiB / 1.5GiB 0.42%|fin-oom-api-1 922.9MiB / 7.749GiB 0.27%|
06:05:50	fin-oom-worker-1 842.7MiB / 1.5GiB 0.12%|fin-oom-api-1 922.9MiB / 7.749GiB 0.22%|
06:05:52	fin-oom-worker-1 842.7MiB / 1.5GiB 0.28%|fin-oom-api-1 923MiB / 7.749GiB 0.26%|
06:05:54	fin-oom-worker-1 842.7MiB / 1.5GiB 0.16%|fin-oom-api-1 923MiB / 7.749GiB 0.23%|
06:05:56	fin-oom-worker-1 842.7MiB / 1.5GiB 0.25%|fin-oom-api-1 922.7MiB / 7.749GiB 16.74%|
06:05:58	fin-oom-worker-1 842.7MiB / 1.5GiB 0.46%|fin-oom-api-1 922.7MiB / 7.749GiB 0.25%|
06:06:01	fin-oom-worker-1 842.7MiB / 1.5GiB 0.50%|fin-oom-api-1 922.7MiB / 7.749GiB 0.19%|
06:06:03	fin-oom-worker-1 842.7MiB / 1.5GiB 0.17%|fin-oom-api-1 923.2MiB / 7.749GiB 0.21%|
06:06:05	fin-oom-worker-1 842.7MiB / 1.5GiB 0.65%|fin-oom-api-1 923.2MiB / 7.749GiB 0.21%|
06:06:07	fin-oom-worker-1 842.7MiB / 1.5GiB 0.78%|fin-oom-api-1 932.1MiB / 7.749GiB 7.88%|
06:06:09	fin-oom-worker-1 842.7MiB / 1.5GiB 0.57%|fin-oom-api-1 923.1MiB / 7.749GiB 0.20%|
06:06:11	fin-oom-worker-1 842.7MiB / 1.5GiB 0.44%|fin-oom-api-1 923.1MiB / 7.749GiB 0.18%|
06:06:13	fin-oom-worker-1 842.7MiB / 1.5GiB 0.65%|fin-oom-api-1 923MiB / 7.749GiB 15.93%|
06:06:15	fin-oom-worker-1 842.7MiB / 1.5GiB 0.51%|fin-oom-api-1 923MiB / 7.749GiB 0.21%|
06:06:17	fin-oom-worker-1 842.7MiB / 1.5GiB 0.58%|fin-oom-api-1 923MiB / 7.749GiB 0.23%|
06:06:19	fin-oom-worker-1 842.7MiB / 1.5GiB 0.63%|fin-oom-api-1 923MiB / 7.749GiB 0.22%|
06:06:21	fin-oom-worker-1 842.7MiB / 1.5GiB 0.45%|fin-oom-api-1 923MiB / 7.749GiB 0.18%|
06:06:23	fin-oom-worker-1 842.7MiB / 1.5GiB 0.46%|fin-oom-api-1 922.9MiB / 7.749GiB 16.70%|
06:06:25	fin-oom-worker-1 842.7MiB / 1.5GiB 0.48%|fin-oom-api-1 922.9MiB / 7.749GiB 0.19%|
06:06:27	fin-oom-worker-1 842.7MiB / 1.5GiB 0.19%|fin-oom-api-1 922.9MiB / 7.749GiB 0.17%|
06:06:29	fin-oom-worker-1 842.7MiB / 1.5GiB 0.33%|fin-oom-api-1 923.1MiB / 7.749GiB 0.20%|
06:06:31	fin-oom-worker-1 842.7MiB / 1.5GiB 0.14%|fin-oom-api-1 923.1MiB / 7.749GiB 0.25%|
06:06:33	fin-oom-worker-1 842.7MiB / 1.5GiB 0.35%|fin-oom-api-1 923.1MiB / 7.749GiB 14.94%|
06:06:35	fin-oom-worker-1 842.7MiB / 1.5GiB 0.56%|fin-oom-api-1 923.1MiB / 7.749GiB 0.21%|
06:06:37	fin-oom-worker-1 842.7MiB / 1.5GiB 0.70%|fin-oom-api-1 923.1MiB / 7.749GiB 0.17%|
06:06:39	fin-oom-worker-1 842.7MiB / 1.5GiB 0.11%|fin-oom-api-1 923MiB / 7.749GiB 0.20%|
06:06:41	fin-oom-worker-1 842.7MiB / 1.5GiB 0.59%|fin-oom-api-1 923MiB / 7.749GiB 0.21%|
06:06:43	fin-oom-worker-1 842.7MiB / 1.5GiB 0.56%|fin-oom-api-1 930MiB / 7.749GiB 3.99%|
